Date 	Tmin 	Tmax
07/12/1995	18.39	18.39
08/12/1995	18.56	18.56
09/12/1995	17.83	17.83
10/12/1995	17.17	17.17
11/12/1995	17.83	17.83
12/12/1995	17.50	17.50
13/12/1995	17.00	17.00
14/12/1995	17.00	17.00
15/12/1995	18.28	18.28
16/12/1995	18.11	18.11
17/12/1995	18.11	18.11
18/12/1995	18.06	18.06
19/12/1995	18.72	18.72
20/12/1995	18.39	18.39
21/12/1995	18.56	18.56
22/12/1995	18.67	18.67
23/12/1995	17.78	17.78
24/12/1995	18.50	18.50
25/12/1995	18.78	18.78
26/12/1995	17.83	17.83
27/12/1995	18.06	18.06
28/12/1995	19.11	19.11
29/12/1995	19.00	19.00
30/12/1995	17.94	17.94
31/12/1995	17.83	17.83
01/01/1996	17.28	17.28
02/01/1996	18.78	18.78
03/01/1996	19.17	19.17
04/01/1996	19.44	19.44
05/01/1996	18.28	18.28
06/01/1996	17.50	17.50
07/01/1996	18.83	18.83
08/01/1996	17.94	17.94
09/01/1996	19.39	19.39
10/01/1996	20.56	20.56
11/01/1996	19.94	19.94
12/01/1996	19.94	19.94
13/01/1996	18.33	18.33
14/01/1996	19.11	19.11
15/01/1996	18.17	18.17
16/01/1996	19.67	19.67
17/01/1996	18.89	18.89
18/01/1996	19.33	19.33
19/01/1996	18.78	18.78
20/01/1996	19.22	19.22
21/01/1996	18.17	18.17
22/01/1996	17.11	17.11
23/01/1996	19.72	19.72
24/01/1996	18.78	18.78
25/01/1996	19.56	19.56
26/01/1996	19.22	19.22
27/01/1996	18.56	18.56
28/01/1996	19.22	19.22
29/01/1996	18.78	18.78
30/01/1996	19.61	19.61
31/01/1996	20.17	20.17
01/02/1996	18.72	18.72
02/02/1996	19.22	19.22
03/02/1996	20.50	20.50
04/02/1996	22.00	22.00
05/02/1996	21.61	21.61
06/02/1996	18.33	18.33
07/02/1996	19.11	19.11
08/02/1996	17.94	17.94
09/02/1996	20.33	20.33
10/02/1996	18.94	18.94
11/02/1996	19.33	19.33
12/02/1996	19.56	19.56
13/02/1996	20.78	20.78
14/02/1996	20.94	20.94
15/02/1996	21.33	21.33
16/02/1996	20.89	20.89
17/02/1996	18.56	18.56
18/02/1996	19.78	19.78
19/02/1996	20.67	20.67
20/02/1996	19.22	19.22
21/02/1996	20.94	20.94
22/02/1996	19.44	19.44
23/02/1996	20.78	20.78
24/02/1996	20.39	20.39
25/02/1996	20.50	20.50
26/02/1996	20.44	20.44
27/02/1996	19.89	19.89
28/02/1996	20.11	20.11
29/02/1996	18.44	18.44
01/03/1996	20.39	20.39
02/03/1996	19.00	19.00
03/03/1996	19.06	19.06
04/03/1996	18.56	18.56
05/03/1996	18.50	18.50
06/03/1996	20.17	20.17
07/03/1996	20.39	20.39
08/03/1996	21.33	21.33
09/03/1996	21.06	21.06
10/03/1996	20.78	20.78
11/03/1996	18.83	18.83
12/03/1996	19.56	19.56
13/03/1996	19.72	19.72
14/03/1996	20.17	20.17
15/03/1996	18.61	18.61
16/03/1996	22.39	22.39
17/03/1996	21.06	21.06
18/03/1996	20.00	20.00
19/03/1996	20.33	20.33
20/03/1996	18.72	18.72
21/03/1996	18.56	18.56
22/03/1996	18.44	18.44
23/03/1996	19.11	19.11
24/03/1996	19.28	19.28
25/03/1996	20.00	20.00
26/03/1996	19.94	19.94
27/03/1996	19.11	19.11
28/03/1996	19.17	19.17
29/03/1996	18.11	18.11
30/03/1996	19.22	19.22
31/03/1996	18.83	18.83
01/04/1996	17.61	17.61
02/04/1996	18.11	18.11
03/04/1996	19.17	19.17
04/04/1996	19.39	19.39
05/04/1996	18.50	18.50
06/04/1996	19.33	19.33
07/04/1996	18.78	18.78
08/04/1996	18.06	18.06
09/04/1996	18.11	18.11
10/04/1996	19.44	19.44
11/04/1996	20.28	20.28
12/04/1996	16.94	16.94
13/04/1996	20.33	20.33
14/04/1996	20.11	20.11
15/04/1996	18.44	18.44
16/04/1996	18.11	18.11
17/04/1996	18.94	18.94
18/04/1996	18.33	18.33
19/04/1996	19.00	19.00
20/04/1996	19.50	19.50
21/04/1996	18.50	18.50
22/04/1996	17.72	17.72
23/04/1996	18.72	18.72
24/04/1996	18.78	18.78
25/04/1996	19.28	19.28
26/04/1996	19.28	19.28
27/04/1996	18.89	18.89
28/04/1996	19.11	19.11
29/04/1996	19.00	19.00
30/04/1996	17.56	17.56
01/05/1996	17.61	17.61
02/05/1996	17.56	17.56
03/05/1996	19.17	19.17
04/05/1996	18.17	18.17
05/05/1996	18.33	18.33
06/05/1996	18.83	18.83
07/05/1996	17.33	17.33
08/05/1996	17.17	17.17
09/05/1996	17.83	17.83
10/05/1996	17.72	17.72
11/05/1996	19.06	19.06
12/05/1996	17.94	17.94
13/05/1996	18.94	18.94
14/05/1996	17.83	17.83
15/05/1996	17.33	17.33
16/05/1996	16.78	16.78
17/05/1996	16.89	16.89
18/05/1996	17.06	17.06
19/05/1996	18.00	18.00
20/05/1996	16.39	16.39
21/05/1996	17.06	17.06
22/05/1996	18.44	18.44
23/05/1996	16.50	16.50
24/05/1996	16.67	16.67
25/05/1996	16.33	16.33
26/05/1996	17.39	17.39
27/05/1996	17.72	17.72
28/05/1996	18.56	18.56
29/05/1996	17.00	17.00
30/05/1996	17.83	17.83
31/05/1996	16.83	16.83
01/06/1996	17.89	17.89
02/06/1996	17.61	17.61
03/06/1996	15.83	15.83
04/06/1996	15.78	15.78
05/06/1996	16.28	16.28
06/06/1996	17.33	17.33
07/06/1996	17.39	17.39
08/06/1996	16.17	16.17
09/06/1996	15.33	15.33
10/06/1996	15.00	15.00
11/06/1996	17.33	17.33
12/06/1996	16.89	16.89
13/06/1996	17.06	17.06
14/06/1996	15.72	15.72
15/06/1996	15.61	15.61
16/06/1996	17.67	17.67
17/06/1996	17.06	17.06
18/06/1996	16.61	16.61
19/06/1996	15.67	15.67
20/06/1996	16.50	16.50
21/06/1996	16.11	16.11
22/06/1996	15.67	15.67
23/06/1996	17.11	17.11
24/06/1996	15.94	15.94
25/06/1996	15.83	15.83
26/06/1996	16.61	16.61
27/06/1996	15.50	15.50
28/06/1996	16.72	16.72
29/06/1996	16.11	16.11
30/06/1996	17.28	17.28
01/07/1996	17.22	17.22
02/07/1996	14.44	14.44
03/07/1996	15.83	15.83
04/07/1996	16.72	16.72
05/07/1996	16.44	16.44
06/07/1996	14.89	14.89
07/07/1996	17.22	17.22
08/07/1996	16.28	16.28
09/07/1996	16.06	16.06
10/07/1996	15.94	15.94
11/07/1996	15.50	15.50
12/07/1996	14.72	14.72
13/07/1996	14.44	14.44
14/07/1996	15.67	15.67
15/07/1996	15.89	15.89
16/07/1996	14.83	14.83
17/07/1996	14.17	14.17
18/07/1996	14.72	14.72
19/07/1996	14.94	14.94
20/07/1996	15.00	15.00
21/07/1996	14.44	14.44
22/07/1996	14.33	14.33
23/07/1996	15.89	15.89
24/07/1996	15.50	15.50
25/07/1996	15.39	15.39
26/07/1996	15.83	15.83
27/07/1996	15.00	15.00
28/07/1996	16.22	16.22
29/07/1996	15.00	15.00
30/07/1996	15.33	15.33
31/07/1996	14.83	14.83
01/08/1996	15.61	15.61
02/08/1996	18.50	18.50
03/08/1996	17.22	17.22
04/08/1996	17.28	17.28
05/08/1996	16.28	16.28
06/08/1996	16.39	16.39
07/08/1996	15.78	15.78
08/08/1996	14.72	14.72
09/08/1996	15.00	15.00
10/08/1996	14.72	14.72
11/08/1996	15.78	15.78
12/08/1996	14.11	14.11
13/08/1996	13.78	13.78
14/08/1996	17.00	17.00
15/08/1996	14.44	14.44
16/08/1996	15.78	15.78
17/08/1996	16.50	16.50
18/08/1996	17.06	17.06
19/08/1996	17.72	17.72
20/08/1996	15.89	15.89
21/08/1996	20.06	20.06
22/08/1996	14.83	14.83
23/08/1996	16.00	16.00
24/08/1996	15.39	15.39
25/08/1996	15.50	15.50
26/08/1996	15.67	15.67
27/08/1996	15.44	15.44
28/08/1996	16.72	16.72
29/08/1996	16.33	16.33
30/08/1996	15.78	15.78
31/08/1996	17.00	17.00
01/09/1996	15.89	15.89
02/09/1996	16.56	16.56
03/09/1996	15.89	15.89
04/09/1996	15.94	15.94
05/09/1996	19.50	19.50
06/09/1996	18.28	18.28
07/09/1996	19.00	19.00
08/09/1996	17.00	17.00
09/09/1996	17.39	17.39
10/09/1996	16.61	16.61
11/09/1996	18.28	18.28
12/09/1996	17.50	17.50
13/09/1996	17.50	17.50
14/09/1996	21.11	21.11
15/09/1996	18.61	18.61
16/09/1996	18.78	18.78
17/09/1996	17.28	17.28
18/09/1996	17.33	17.33
19/09/1996	19.39	19.39
20/09/1996	14.33	14.33
21/09/1996	14.28	14.28
22/09/1996	18.39	18.39
23/09/1996	18.89	18.89
24/09/1996	19.56	19.56
25/09/1996	16.72	16.72
26/09/1996	17.50	17.50
27/09/1996	18.11	18.11
28/09/1996	17.06	17.06
29/09/1996	17.56	17.56
30/09/1996	17.28	17.28
01/10/1996	19.56	19.56
02/10/1996	18.28	18.28
03/10/1996	18.94	18.94
04/10/1996	17.11	17.11
05/10/1996	18.61	18.61
06/10/1996	17.00	17.00
07/10/1996	15.78	15.78
08/10/1996	17.11	17.11
09/10/1996	16.83	16.83
10/10/1996	17.39	17.39
11/10/1996	18.17	18.17
12/10/1996	18.94	18.94
13/10/1996	20.28	20.28
14/10/1996	19.39	19.39
15/10/1996	19.72	19.72
16/10/1996	18.94	18.94
17/10/1996	17.94	17.94
18/10/1996	18.50	18.50
19/10/1996	18.61	18.61
20/10/1996	19.39	19.39
21/10/1996	19.56	19.56
22/10/1996	19.72	19.72
23/10/1996	20.50	20.50
24/10/1996	17.61	17.61
25/10/1996	20.78	20.78
26/10/1996	18.83	18.83
27/10/1996	19.28	19.28
28/10/1996	18.67	18.67
29/10/1996	20.44	20.44
30/10/1996	20.28	20.28
31/10/1996	20.83	20.83
01/11/1996	19.83	19.83
02/11/1996	19.17	19.17
03/11/1996	19.28	19.28
04/11/1996	18.61	18.61
05/11/1996	17.61	17.61
06/11/1996	18.22	18.22
07/11/1996	18.28	18.28
08/11/1996	19.28	19.28
09/11/1996	17.83	17.83
10/11/1996	18.94	18.94
11/11/1996	15.94	15.94
12/11/1996	16.28	16.28
13/11/1996	15.50	15.50
14/11/1996	16.50	16.50
15/11/1996	16.17	16.17
16/11/1996	16.56	16.56
17/11/1996	16.56	16.56
18/11/1996	17.61	17.61
19/11/1996	16.61	16.61
20/11/1996	16.72	16.72
21/11/1996	16.39	16.39
22/11/1996	18.06	18.06
23/11/1996	16.17	16.17
24/11/1996	17.39	17.39
25/11/1996	17.00	17.00
26/11/1996	16.17	16.17
27/11/1996	16.11	16.11
28/11/1996	16.61	16.61
29/11/1996	17.22	17.22
30/11/1996	18.56	18.56
01/12/1996	18.00	18.00
02/12/1996	16.39	16.39
03/12/1996	17.17	17.17
04/12/1996	17.56	17.56
05/12/1996	17.28	17.28
06/12/1996	17.33	17.33
07/12/1996	18.89	18.89
08/12/1996	19.00	19.00
09/12/1996	18.22	18.22
10/12/1996	17.67	17.67
11/12/1996	16.67	16.67
12/12/1996	18.17	18.17
16/12/1996	19.94	19.94
17/12/1996	18.61	18.61
18/12/1996	18.50	18.50
19/12/1996	19.33	19.33
20/12/1996	19.22	19.22
21/12/1996	18.61	18.61
22/12/1996	20.39	20.39
23/12/1996	18.50	18.50
24/12/1996	18.11	18.11
25/12/1996	16.72	16.72
26/12/1996	17.67	17.67
27/12/1996	18.00	18.00
28/12/1996	19.28	19.28
29/12/1996	18.17	18.17
30/12/1996	18.39	18.39
31/12/1996	19.17	19.17
01/01/1997	18.00	18.00
02/01/1997	19.06	19.06
03/01/1997	19.28	19.28
04/01/1997	19.83	19.83
05/01/1997	17.72	17.72
06/01/1997	18.33	18.33
07/01/1997	17.78	17.78
08/01/1997	18.89	18.89
09/01/1997	20.06	20.06
10/01/1997	20.33	20.33
11/01/1997	19.39	19.39
12/01/1997	19.61	19.61
13/01/1997	18.61	18.61
14/01/1997	18.78	18.78
15/01/1997	19.39	19.39
16/01/1997	21.78	21.78
17/01/1997	20.11	20.11
18/01/1997	20.44	20.44
19/01/1997	19.44	19.44
20/01/1997	19.33	19.33
21/01/1997	19.78	19.78
22/01/1997	20.22	20.22
23/01/1997	20.39	20.39
24/01/1997	20.22	20.22
25/01/1997	20.06	20.06
26/01/1997	19.72	19.72
27/01/1997	20.50	20.50
28/01/1997	21.00	21.00
29/01/1997	20.28	20.28
30/01/1997	20.39	20.39
31/01/1997	22.78	22.78
01/02/1997	18.67	18.67
02/02/1997	20.11	20.11
03/02/1997	19.61	19.61
04/02/1997	16.72	16.72
05/02/1997	20.33	20.33
06/02/1997	19.72	19.72
07/02/1997	19.44	19.44
08/02/1997	19.06	19.06
09/02/1997	20.06	20.06
10/02/1997	21.11	21.11
11/02/1997	20.11	20.11
12/02/1997	20.11	20.11
13/02/1997	18.56	18.56
14/02/1997	19.89	19.89
15/02/1997	22.39	22.39
16/02/1997	19.78	19.78
17/02/1997	20.17	20.17
18/02/1997	19.61	19.61
19/02/1997	19.67	19.67
20/02/1997	19.56	19.56
21/02/1997	20.50	20.50
22/02/1997	22.72	22.72
23/02/1997	21.39	21.39
24/02/1997	20.61	20.61
25/02/1997	20.94	20.94
26/02/1997	19.17	19.17
27/02/1997	21.00	21.00
28/02/1997	23.50	23.50
01/03/1997	21.56	21.56
02/03/1997	19.22	19.22
03/03/1997	17.94	17.94
04/03/1997	18.83	18.83
05/03/1997	23.06	23.06
06/03/1997	21.06	21.06
07/03/1997	21.00	21.00
08/03/1997	20.83	20.83
09/03/1997	20.39	20.39
10/03/1997	21.28	21.28
11/03/1997	20.39	20.39
12/03/1997	20.22	20.22
13/03/1997	20.50	20.50
14/03/1997	21.61	21.61
15/03/1997	21.44	21.44
16/03/1997	21.39	21.39
17/03/1997	20.61	20.61
18/03/1997	19.89	19.89
19/03/1997	19.94	19.94
20/03/1997	20.44	20.44
21/03/1997	20.39	20.39
22/03/1997	21.28	21.28
23/03/1997	20.61	20.61
24/03/1997	19.94	19.94
25/03/1997	19.78	19.78
26/03/1997	19.78	19.78
27/03/1997	20.61	20.61
28/03/1997	21.56	21.56
29/03/1997	20.83	20.83
30/03/1997	16.94	16.94
31/03/1997	16.50	16.50
01/04/1997	16.83	16.83
03/04/1997	18.44	18.44
04/04/1997	17.11	17.11
05/04/1997	17.56	17.56
06/04/1997	17.44	17.44
07/04/1997	17.94	17.94
08/04/1997	19.00	19.00
09/04/1997	17.94	17.94
10/04/1997	18.61	18.61
11/04/1997	18.11	18.11
12/04/1997	18.33	18.33
13/04/1997	17.33	17.33
14/04/1997	18.06	18.06
15/04/1997	17.61	17.61
16/04/1997	19.22	19.22
17/04/1997	19.50	19.50
18/04/1997	20.78	20.78
19/04/1997	19.17	19.17
20/04/1997	18.78	18.78
21/04/1997	18.89	18.89
22/04/1997	17.72	17.72
23/04/1997	18.67	18.67
24/04/1997	17.72	17.72
25/04/1997	17.67	17.67
26/04/1997	17.28	17.28
27/04/1997	18.22	18.22
28/04/1997	19.00	19.00
29/04/1997	19.06	19.06
30/04/1997	17.89	17.89
01/05/1997	16.33	16.33
02/05/1997	17.00	17.00
03/05/1997	17.33	17.33
04/05/1997	19.33	19.33
05/05/1997	16.28	16.28
06/05/1997	17.06	17.06
07/05/1997	18.06	18.06
08/05/1997	17.50	17.50
09/05/1997	18.56	18.56
10/05/1997	17.78	17.78
11/05/1997	17.06	17.06
12/05/1997	17.33	17.33
13/05/1997	19.00	19.00
14/05/1997	17.50	17.50
15/05/1997	17.67	17.67
16/05/1997	18.00	18.00
17/05/1997	17.17	17.17
18/05/1997	17.00	17.00
19/05/1997	18.00	18.00
20/05/1997	16.72	16.72
21/05/1997	17.61	17.61
22/05/1997	18.50	18.50
23/05/1997	15.56	15.56
24/05/1997	17.11	17.11
25/05/1997	17.39	17.39
26/05/1997	17.72	17.72
27/05/1997	17.89	17.89
28/05/1997	18.17	18.17
29/05/1997	17.28	17.28
30/05/1997	16.83	16.83
31/05/1997	16.11	16.11
01/06/1997	16.39	16.39
02/06/1997	17.33	17.33
03/06/1997	16.94	16.94
04/06/1997	16.78	16.78
05/06/1997	17.50	17.50
06/06/1997	17.33	17.33
07/06/1997	17.56	17.56
08/06/1997	18.56	18.56
09/06/1997	17.22	17.22
10/06/1997	17.50	17.50
11/06/1997	16.83	16.83
12/06/1997	18.44	18.44
13/06/1997	15.83	15.83
14/06/1997	17.22	17.22
15/06/1997	17.06	17.06
16/06/1997	15.94	15.94
17/06/1997	16.39	16.39
18/06/1997	18.17	18.17
19/06/1997	16.61	16.61
20/06/1997	16.83	16.83
21/06/1997	16.28	16.28
22/06/1997	16.72	16.72
23/06/1997	17.39	17.39
24/06/1997	16.78	16.78
25/06/1997	16.56	16.56
26/06/1997	17.61	17.61
27/06/1997	17.67	17.67
28/06/1997	17.44	17.44
29/06/1997	16.67	16.67
30/06/1997	15.89	15.89
01/07/1997	15.94	15.94
02/07/1997	15.06	15.06
03/07/1997	14.17	14.17
04/07/1997	15.61	15.61
05/07/1997	16.61	16.61
06/07/1997	16.06	16.06
07/07/1997	18.61	18.61
08/07/1997	15.11	15.11
09/07/1997	16.56	16.56
10/07/1997	14.28	14.28
11/07/1997	17.11	17.11
12/07/1997	15.72	15.72
13/07/1997	14.56	14.56
14/07/1997	14.94	14.94
15/07/1997	14.72	14.72
16/07/1997	13.56	13.56
17/07/1997	16.78	16.78
18/07/1997	16.83	16.83
19/07/1997	18.44	18.44
20/07/1997	16.56	16.56
21/07/1997	16.94	16.94
22/07/1997	18.17	18.17
23/07/1997	17.17	17.17
24/07/1997	17.11	17.11
25/07/1997	18.44	18.44
26/07/1997	15.78	15.78
27/07/1997	17.33	17.33
28/07/1997	18.28	18.28
29/07/1997	17.33	17.33
30/07/1997	17.50	17.50
05/08/1997	18.11	18.11
06/08/1997	19.78	19.78
07/08/1997	17.50	17.50
08/08/1997	17.33	17.33
09/08/1997	15.06	15.06
10/08/1997	14.89	14.89
11/08/1997	14.78	14.78
12/08/1997	15.89	15.89
13/08/1997	16.06	16.06
14/08/1997	17.67	17.67
15/08/1997	16.67	16.67
16/08/1997	17.67	17.67
17/08/1997	17.00	17.00
18/08/1997	18.11	18.11
19/08/1997	18.06	18.06
20/08/1997	17.83	17.83
21/08/1997	17.00	17.00
22/08/1997	17.22	17.22
23/08/1997	17.44	17.44
24/08/1997	16.22	16.22
25/08/1997	15.33	15.33
26/08/1997	16.56	16.56
27/08/1997	16.28	16.28
28/08/1997	16.83	16.83
29/08/1997	17.00	17.00
30/08/1997	18.00	18.00
31/08/1997	16.78	16.78
01/09/1997	18.33	18.33
02/09/1997	16.00	16.00
03/09/1997	16.83	16.83
04/09/1997	17.00	17.00
05/09/1997	18.50	18.50
06/09/1997	18.06	18.06
07/09/1997	17.17	17.17
08/09/1997	18.17	18.17
09/09/1997	16.67	16.67
10/09/1997	18.22	18.22
11/09/1997	18.06	18.06
12/09/1997	18.94	18.94
13/09/1997	17.28	17.28
14/09/1997	16.39	16.39
15/09/1997	17.61	17.61
16/09/1997	18.00	18.00
17/09/1997	18.67	18.67
18/09/1997	18.89	18.89
19/09/1997	18.61	18.61
20/09/1997	20.33	20.33
21/09/1997	19.72	19.72
22/09/1997	19.11	19.11
23/09/1997	19.00	19.00
24/09/1997	18.78	18.78
25/09/1997	20.22	20.22
26/09/1997	20.56	20.56
27/09/1997	18.06	18.06
28/09/1997	19.28	19.28
29/09/1997	18.83	18.83
30/09/1997	18.89	18.89
01/10/1997	17.11	17.11
02/10/1997	16.94	16.94
03/10/1997	19.00	19.00
04/10/1997	16.00	16.00
05/10/1997	19.00	19.00
06/10/1997	18.72	18.72
07/10/1997	17.61	17.61
08/10/1997	17.89	17.89
09/10/1997	18.39	18.39
10/10/1997	17.94	17.94
11/10/1997	18.39	18.39
12/10/1997	18.00	18.00
13/10/1997	18.67	18.67
14/10/1997	18.00	18.00
15/10/1997	17.39	17.39
16/10/1997	18.78	18.78
17/10/1997	21.00	21.00
18/10/1997	16.39	16.39
19/10/1997	16.33	16.33
20/10/1997	16.61	16.61
21/10/1997	16.33	16.33
22/10/1997	17.28	17.28
23/10/1997	17.89	17.89
24/10/1997	18.39	18.39
25/10/1997	18.61	18.61
26/10/1997	20.39	20.39
27/10/1997	19.72	19.72
28/10/1997	17.44	17.44
29/10/1997	16.50	16.50
30/10/1997	17.22	17.22
31/10/1997	16.50	16.50
01/11/1997	16.78	16.78
02/11/1997	15.56	15.56
03/11/1997	17.11	17.11
04/11/1997	16.56	16.56
05/11/1997	16.61	16.61
06/11/1997	17.22	17.22
07/11/1997	17.83	17.83
08/11/1997	17.56	17.56
09/11/1997	18.06	18.06
10/11/1997	17.83	17.83
11/11/1997	18.89	18.89
12/11/1997	18.33	18.33
13/11/1997	18.50	18.50
14/11/1997	18.44	18.44
15/11/1997	18.22	18.22
16/11/1997	17.39	17.39
17/11/1997	18.39	18.39
18/11/1997	17.39	17.39
19/11/1997	18.61	18.61
20/11/1997	17.67	17.67
21/11/1997	16.89	16.89
22/11/1997	18.67	18.67
23/11/1997	18.11	18.11
24/11/1997	18.00	18.00
25/11/1997	17.39	17.39
26/11/1997	17.28	17.28
27/11/1997	16.67	16.67
28/11/1997	16.94	16.94
29/11/1997	16.39	16.39
30/11/1997	17.89	17.89
01/12/1997	17.83	17.83
02/12/1997	17.22	17.22
03/12/1997	18.11	18.11
04/12/1997	17.72	17.72
05/12/1997	18.50	18.50
06/12/1997	17.72	17.72
07/12/1997	18.17	18.17
08/12/1997	17.61	17.61
09/12/1997	17.94	17.94
10/12/1997	18.94	18.94
11/12/1997	17.78	17.78
12/12/1997	18.22	18.22
13/12/1997	17.72	17.72
14/12/1997	17.61	17.61
15/12/1997	18.44	18.44
16/12/1997	16.33	16.33
17/12/1997	20.00	20.00
18/12/1997	18.22	18.22
19/12/1997	17.11	17.11
20/12/1997	18.67	18.67
21/12/1997	18.39	18.39
22/12/1997	19.06	19.06
23/12/1997	17.89	17.89
24/12/1997	19.22	19.22
25/12/1997	17.78	17.78
26/12/1997	17.39	17.39
27/12/1997	18.67	18.67
28/12/1997	17.22	17.22
29/12/1997	16.67	16.67
30/12/1997	18.33	18.33
31/12/1997	17.89	17.89
01/01/1998	20.06	20.06
02/01/1998	17.56	17.56
03/01/1998	17.06	17.06
04/01/1998	17.78	17.78
05/01/1998	17.50	17.50
06/01/1998	17.72	17.72
07/01/1998	17.67	17.67
08/01/1998	16.61	16.61
09/01/1998	18.72	18.72
10/01/1998	19.28	19.28
11/01/1998	17.67	17.67
12/01/1998	19.11	19.11
13/01/1998	18.94	18.94
14/01/1998	17.67	17.67
16/01/1998	19.11	19.11
17/01/1998	17.56	17.56
18/01/1998	18.11	18.11
19/01/1998	19.61	19.61
20/01/1998	17.56	17.56
21/01/1998	17.94	17.94
22/01/1998	18.22	18.22
23/01/1998	18.78	18.78
24/01/1998	19.22	19.22
25/01/1998	19.39	19.39
26/01/1998	18.83	18.83
27/01/1998	16.83	16.83
28/01/1998	17.00	17.00
29/01/1998	17.72	17.72
30/01/1998	18.28	18.28
31/01/1998	18.94	18.94
01/02/1998	18.72	18.72
02/02/1998	20.22	20.22
03/02/1998	19.78	19.78
04/02/1998	19.22	19.22
05/02/1998	20.06	20.06
06/02/1998	19.83	19.83
07/02/1998	19.61	19.61
08/02/1998	19.00	19.00
09/02/1998	19.72	19.72
10/02/1998	18.56	18.56
11/02/1998	19.17	19.17
12/02/1998	18.39	18.39
13/02/1998	20.11	20.11
14/02/1998	18.61	18.61
15/02/1998	18.89	18.89
16/02/1998	18.83	18.83
17/02/1998	19.28	19.28
18/02/1998	18.78	18.78
19/02/1998	17.72	17.72
20/02/1998	19.94	19.94
21/02/1998	20.22	20.22
22/02/1998	19.56	19.56
23/02/1998	21.00	21.00
24/02/1998	19.50	19.50
25/02/1998	19.06	19.06
26/02/1998	18.00	18.00
27/02/1998	20.06	20.06
03/03/1998	23.94	23.94
04/03/1998	19.72	19.72
05/03/1998	19.44	19.44
06/03/1998	19.56	19.56
08/03/1998	18.89	18.89
09/03/1998	20.00	20.00
10/03/1998	20.28	20.28
11/03/1998	19.39	19.39
12/03/1998	20.11	20.11
13/03/1998	19.78	19.78
14/03/1998	19.72	19.72
15/03/1998	21.17	21.17
16/03/1998	20.06	20.06
17/03/1998	19.94	19.94
18/03/1998	18.94	18.94
19/03/1998	19.56	19.56
20/03/1998	21.00	21.00
21/03/1998	17.89	17.89
22/03/1998	19.28	19.28
23/03/1998	19.61	19.61
24/03/1998	18.89	18.89
25/03/1998	18.00	18.00
26/03/1998	18.78	18.78
27/03/1998	18.78	18.78
28/03/1998	18.50	18.50
29/03/1998	18.78	18.78
31/03/1998	20.56	20.56
01/04/1998	21.00	21.00
02/04/1998	20.61	20.61
03/04/1998	19.72	19.72
04/04/1998	19.44	19.44
05/04/1998	20.50	20.50
06/04/1998	19.39	19.39
07/04/1998	19.44	19.44
08/04/1998	19.94	19.94
09/04/1998	20.11	20.11
10/04/1998	20.33	20.33
11/04/1998	20.78	20.78
12/04/1998	18.17	18.17
13/04/1998	19.11	19.11
14/04/1998	20.22	20.22
15/04/1998	20.44	20.44
16/04/1998	18.89	18.89
17/04/1998	20.00	20.00
18/04/1998	19.44	19.44
19/04/1998	19.11	19.11
20/04/1998	20.28	20.28
21/04/1998	19.00	19.00
22/04/1998	18.78	18.78
23/04/1998	19.28	19.28
24/04/1998	19.28	19.28
25/04/1998	19.67	19.67
26/04/1998	18.83	18.83
27/04/1998	17.00	17.00
28/04/1998	18.06	18.06
29/04/1998	18.78	18.78
30/04/1998	18.78	18.78
01/05/1998	17.56	17.56
02/05/1998	19.00	19.00
03/05/1998	19.22	19.22
04/05/1998	18.72	18.72
05/05/1998	18.06	18.06
06/05/1998	18.11	18.11
07/05/1998	16.67	16.67
08/05/1998	19.11	19.11
09/05/1998	18.67	18.67
10/05/1998	18.56	18.56
11/05/1998	19.17	19.17
12/05/1998	17.44	17.44
13/05/1998	19.72	19.72
14/05/1998	17.78	17.78
15/05/1998	18.28	18.28
16/05/1998	18.17	18.17
17/05/1998	16.56	16.56
18/05/1998	16.33	16.33
19/05/1998	17.06	17.06
20/05/1998	19.11	19.11
21/05/1998	18.39	18.39
22/05/1998	18.61	18.61
23/05/1998	18.83	18.83
24/05/1998	18.83	18.83
25/05/1998	18.11	18.11
26/05/1998	19.00	19.00
27/05/1998	19.22	19.22
28/05/1998	17.89	17.89
30/05/1998	16.83	16.83
01/06/1998	19.61	19.61
02/06/1998	18.50	18.50
03/06/1998	18.72	18.72
04/06/1998	18.44	18.44
05/06/1998	18.50	18.50
06/06/1998	18.28	18.28
08/06/1998	19.22	19.22
09/06/1998	16.56	16.56
10/06/1998	16.44	16.44
12/06/1998	17.28	17.28
13/06/1998	16.22	16.22
14/06/1998	16.44	16.44
15/06/1998	18.50	18.50
16/06/1998	16.72	16.72
17/06/1998	16.22	16.22
18/06/1998	16.72	16.72
19/06/1998	16.50	16.50
20/06/1998	18.61	18.61
21/06/1998	15.83	15.83
22/06/1998	16.94	16.94
23/06/1998	17.44	17.44
24/06/1998	17.83	17.83
25/06/1998	18.22	18.22
26/06/1998	16.22	16.22
27/06/1998	15.28	15.28
28/06/1998	15.50	15.50
29/06/1998	14.94	14.94
30/06/1998	14.11	14.11
01/07/1998	15.39	15.39
02/07/1998	15.06	15.06
03/07/1998	16.89	16.89
04/07/1998	14.50	14.50
06/07/1998	14.00	14.00
07/07/1998	15.56	15.56
08/07/1998	16.06	16.06
09/07/1998	13.50	13.50
10/07/1998	13.83	13.83
11/07/1998	16.28	16.28
12/07/1998	16.17	16.17
13/07/1998	16.72	16.72
14/07/1998	14.72	14.72
15/07/1998	14.28	14.28
